,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
4231,Pampilhosa da Serra,2022,9,Coimbra,2331.0,3010.0,1.0,0.0,3.0,2.0,9.0,3.0,4444,101,793,3,18.0,5341.0
4232,Pampilhosa da Serra,2022,10,Coimbra,2257.0,3084.0,1.0,0.0,4.0,4.0,7.0,4.0,4443,101,794,3,20.0,5341.0
4233,Pampilhosa da Serra,2022,11,Coimbra,2338.0,3005.0,64.0,0.0,6.0,3.0,8.0,2.0,4444,101,793,5,83.0,5343.0
4234,Pampilhosa da Serra,2022,12,Coimbra,2257.0,3079.0,38.0,0.0,8.0,5.0,8.0,1.0,4436,101,794,5,60.0,5336.0
4235,Pampilhosa da Serra,2023,1,Coimbra,2272.0,3059.0,68.0,0.0,8.0,4.0,11.0,3.0,4433,101,793,4,94.0,5331.0
4236,Pampilhosa da Serra,2023,2,Coimbra,2153.0,3175.0,90.0,0.0,9.0,5.0,5.0,1.0,4434,101,791,2,110.0,5328.0
4237,Pampilhosa da Serra,2023,3,Coimbra,2109.0,3219.0,45.0,0.0,8.0,4.0,6.0,4.0,4433,101,791,3,67.0,5328.0
4238,Pampilhosa da Serra,2023,4,Coimbra,1975.0,3353.0,55.0,0.0,5.0,5.0,4.0,2.0,4433,101,791,3,71.0,5328.0
4239,Pampilhosa da Serra,2023,5,Coimbra,1820.0,3508.0,133.0,0.0,11.0,7.0,6.0,2.0,4433,101,791,3,159.0,5328.0
4240,Pampilhosa da Serra,2023,6,Coimbra,1745.0,3603.0,17.0,0.0,8.0,8.0,4.0,5.0,4444,101,799,4,42.0,5348.0
4241,Pampilhosa da Serra,2023,7,Coimbra,1663.0,3691.0,0.0,0.0,6.0,5.0,13.0,3.0,4448,101,800,5,27.0,5354.0
4242,Pampilhosa da Serra,2023,8,Coimbra,1528.0,3830.0,0.0,0.0,12.0,9.0,11.0,6.0,4450,101,803,4,38.0,5358.0
4243,Pampilhosa da Serra,2023,9,Coimbra,1541.0,3814.0,0.0,0.0,12.0,6.0,13.0,6.0,4448,101,802,4,37.0,5355.0
4244,Pampilhosa da Serra,2023,10,Coimbra,1308.0,4050.0,5.0,0.0,10.0,7.0,18.0,9.0,4451,101,802,4,49.0,5358.0
4245,Pampilhosa da Serra,2023,11,Coimbra,1144.0,4210.0,0.0,0.0,14.0,9.0,18.0,7.0,4445,101,804,4,48.0,5354.0
4246,Pampilhosa da Serra,2023,12,Coimbra,935.0,4422.0,0.0,0.0,8.0,6.0,13.0,1.0,4446,101,804,6,28.0,5357.0
4247,Pampilhosa da Serra,2024,1,Coimbra,803.0,4548.0,0.0,0.0,20.0,9.0,11.0,8.0,4441,101,805,4,48.0,5351.0
4248,Pampilhosa da Serra,2024,2,Coimbra,484.0,4860.0,0.0,0.0,8.0,9.0,4.0,3.0,4434,101,805,4,24.0,5344.0
4249,Pampilhosa da Serra,2024,3,Coimbra,350.0,4989.0,1.0,0.0,8.0,10.0,15.0,9.0,4429,101,805,4,43.0,5339.0
4250,Paredes,2022,3,Porto,12059.0,20528.0,11.0,0.0,90.0,76.0,39.0,31.0,25065,340,6826,356,247.0,32587.0
4251,Paredes,2022,4,Porto,12546.0,20053.0,27.0,1.0,220.0,199.0,98.0,51.0,25075,340,6829,355,596.0,32599.0
4252,Paredes,2022,5,Porto,11941.0,20585.0,25.0,0.0,256.0,201.0,108.0,48.0,25068,340,6844,274,638.0,32526.0
4253,Paredes,2022,6,Porto,12110.0,20458.0,22.0,0.0,257.0,230.0,76.0,66.0,25082,340,6859,287,651.0,32568.0
4254,Paredes,2022,7,Porto,11756.0,20845.0,25.0,0.0,211.0,182.0,78.0,51.0,25099,340,6882,280,547.0,32601.0
4255,Paredes,2022,8,Porto,11662.0,20966.0,20.0,0.0,326.0,262.0,124.0,81.0,25123,340,6889,276,813.0,32628.0
4256,Paredes,2022,9,Porto,11598.0,21032.0,18.0,0.0,226.0,211.0,106.0,46.0,25149,340,6870,271,607.0,32630.0
4257,Paredes,2022,10,Porto,11389.0,21259.0,79.0,0.0,181.0,164.0,92.0,58.0,25169,340,6872,267,574.0,32648.0
4258,Paredes,2022,11,Porto,11572.0,21115.0,226.0,0.0,212.0,158.0,114.0,50.0,25207,340,6870,270,760.0,32687.0
4259,Paredes,2022,12,Porto,11459.0,21252.0,510.0,0.0,208.0,180.0,122.0,53.0,25223,340,6882,266,1073.0,32711.0
4260,Paredes,2023,1,Porto,11293.0,21458.0,473.0,1.0,307.0,225.0,137.0,57.0,25263,340,6895,253,1200.0,32751.0
4261,Paredes,2023,2,Porto,11137.0,21654.0,350.0,0.0,241.0,211.0,130.0,53.0,25300,340,6902,249,985.0,32791.0
4262,Paredes,2023,3,Porto,10321.0,22502.0,472.0,0.0,244.0,212.0,136.0,73.0,25335,340,6906,242,1137.0,32823.0
4263,Paredes,2023,4,Porto,10140.0,22683.0,347.0,0.0,260.0,250.0,76.0,77.0,25335,340,6906,242,1010.0,32823.0
4264,Paredes,2023,5,Porto,9734.0,23089.0,561.0,0.0,352.0,268.0,111.0,99.0,25335,340,6906,242,1391.0,32823.0
4265,Paredes,2023,6,Porto,9571.0,23373.0,86.0,0.0,291.0,245.0,121.0,74.0,25411,341,6947,245,817.0,32944.0
4266,Paredes,2023,7,Porto,9217.0,23769.0,14.0,0.0,288.0,248.0,123.0,115.0,25448,341,6969,228,788.0,32986.0
4267,Paredes,2023,8,Porto,9211.0,23793.0,9.0,0.0,263.0,220.0,118.0,81.0,25470,341,6971,222,691.0,33004.0
4268,Paredes,2023,9,Porto,8801.0,24232.0,14.0,0.0,187.0,170.0,143.0,83.0,25514,341,6963,215,597.0,33033.0
4269,Paredes,2023,10,Porto,6986.0,26079.0,25.0,0.0,324.0,237.0,133.0,85.0,25544,341,6969,211,804.0,33065.0
4270,Paredes,2023,11,Porto,5334.0,27787.0,11.0,0.0,455.0,348.0,170.0,58.0,25573,342,6987,219,1042.0,33121.0
4271,Paredes,2023,12,Porto,4342.0,28801.0,7.0,0.0,241.0,199.0,176.0,43.0,25586,342,6997,218,666.0,33143.0
4272,Paredes,2024,1,Porto,3641.0,29536.0,14.0,1.0,344.0,235.0,200.0,54.0,25631,342,7001,203,848.0,33177.0
4273,Paredes,2024,2,Porto,2718.0,30462.0,10.0,0.0,182.0,152.0,82.0,21.0,25635,342,7002,201,447.0,33180.0
4274,Paredes,2024,3,Porto,2365.0,30861.0,21.0,0.0,256.0,216.0,144.0,60.0,25657,343,7019,207,697.0,33226.0
4275,Paredes de Coura,2022,3,Viana do Castelo,4920.0,1597.0,0.0,0.0,6.0,5.0,3.0,0.0,5514,113,843,47,14.0,6517.0
4276,Paredes de Coura,2022,4,Viana do Castelo,4916.0,1601.0,1.0,0.0,5.0,4.0,9.0,1.0,5514,113,842,48,20.0,6517.0
4277,Paredes de Coura,2022,5,Viana do Castelo,4358.0,2164.0,0.0,0.0,6.0,4.0,5.0,5.0,5518,113,844,47,20.0,6522.0
4278,Paredes de Coura,2022,6,Viana do Castelo,4295.0,2234.0,0.0,0.0,9.0,7.0,9.0,3.0,5525,113,844,47,28.0,6529.0
4279,Paredes de Coura,2022,7,Viana do Castelo,4125.0,2430.0,0.0,0.0,14.0,11.0,10.0,0.0,5536,113,847,59,35.0,6555.0
4280,Paredes de Coura,2022,8,Viana do Castelo,4122.0,2432.0,1.0,0.0,18.0,16.0,12.0,4.0,5547,113,845,49,51.0,6554.0
4281,Paredes de Coura,2022,9,Viana do Castelo,3990.0,2563.0,1.0,0.0,14.0,10.0,6.0,6.0,5547,113,847,46,37.0,6553.0
4282,Paredes de Coura,2022,10,Viana do Castelo,3739.0,2814.0,4.0,0.0,12.0,13.0,17.0,6.0,5547,113,847,46,52.0,6553.0
4283,Paredes de Coura,2022,11,Viana do Castelo,3765.0,2794.0,124.0,0.0,16.0,11.0,15.0,4.0,5551,113,846,49,170.0,6559.0
4284,Paredes de Coura,2022,12,Viana do Castelo,3675.0,2887.0,114.0,0.0,15.0,12.0,11.0,5.0,5554,113,846,49,157.0,6562.0
4285,Paredes de Coura,2023,1,Viana do Castelo,3652.0,2904.0,91.0,0.0,14.0,14.0,23.0,5.0,5557,113,846,40,147.0,6556.0
4286,Paredes de Coura,2023,2,Viana do Castelo,3677.0,2885.0,160.0,0.0,12.0,10.0,13.0,2.0,5558,113,849,42,197.0,6562.0
4287,Paredes de Coura,2023,3,Viana do Castelo,3588.0,2975.0,49.0,0.0,13.0,11.0,17.0,1.0,5557,113,849,44,91.0,6563.0
4288,Paredes de Coura,2023,4,Viana do Castelo,3419.0,3145.0,33.0,0.0,14.0,14.0,9.0,4.0,5558,113,849,44,74.0,6564.0
4289,Paredes de Coura,2023,5,Viana do Castelo,2816.0,3748.0,46.0,0.0,21.0,15.0,19.0,4.0,5558,113,849,44,105.0,6564.0
4290,Paredes de Coura,2023,6,Viana do Castelo,2520.0,4061.0,82.0,0.0,19.0,15.0,13.0,3.0,5564,113,851,53,132.0,6581.0
4291,Paredes de Coura,2023,7,Viana do Castelo,2266.0,4328.0,1.0,0.0,17.0,14.0,20.0,7.0,5567,113,854,60,59.0,6594.0
4292,Paredes de Coura,2023,8,Viana do Castelo,2159.0,4430.0,5.0,0.0,13.0,12.0,35.0,6.0,5572,113,853,51,71.0,6589.0
4293,Paredes de Coura,2023,9,Viana do Castelo,2139.0,4456.0,8.0,0.0,12.0,10.0,17.0,4.0,5578,113,853,51,51.0,6595.0
4294,Paredes de Coura,2023,10,Viana do Castelo,2019.0,4575.0,20.0,0.0,25.0,15.0,27.0,7.0,5583,113,853,45,94.0,6594.0
4295,Paredes de Coura,2023,11,Viana do Castelo,2031.0,4565.0,1.0,0.0,18.0,12.0,13.0,12.0,5582,113,853,48,56.0,6596.0
4296,Paredes de Coura,2023,12,Viana do Castelo,2043.0,4556.0,1.0,0.0,14.0,13.0,39.0,3.0,5580,113,856,50,70.0,6599.0
4297,Paredes de Coura,2024,1,Viana do Castelo,1868.0,4729.0,2.0,0.0,29.0,22.0,21.0,6.0,5581,113,858,45,80.0,6597.0
4298,Paredes de Coura,2024,2,Viana do Castelo,1696.0,4899.0,0.0,0.0,15.0,8.0,19.0,2.0,5579,113,859,44,44.0,6595.0
4299,Paredes de Coura,2024,3,Viana do Castelo,1656.0,4944.0,0.0,0.0,12.0,14.0,12.0,5.0,5582,113,861,44,43.0,6600.0
4300,Paços de Ferreira,2022,3,Porto,13328.0,12283.0,12.0,0.0,21.0,13.0,18.0,6.0,19092,262,6044,213,70.0,25611.0
4301,Paços de Ferreira,2022,4,Porto,13529.0,12113.0,15.0,0.0,78.0,72.0,26.0,42.0,19118,262,6057,205,233.0,25642.0
4302,Paços de Ferreira,2022,5,Porto,13238.0,12449.0,13.0,0.0,77.0,62.0,34.0,31.0,19137,262,6071,217,217.0,25687.0
4303,Paços de Ferreira,2022,6,Porto,13392.0,12360.0,8.0,0.0,91.0,81.0,22.0,61.0,19190,262,6076,224,263.0,25752.0
4304,Paços de Ferreira,2022,7,Porto,13246.0,12533.0,11.0,0.0,85.0,76.0,28.0,41.0,19216,262,6086,215,241.0,25779.0
4305,Paços de Ferreira,2022,8,Porto,13262.0,12529.0,3.0,0.0,104.0,85.0,51.0,48.0,19243,262,6080,206,291.0,25791.0
4306,Paços de Ferreira,2022,9,Porto,13030.0,12770.0,8.0,0.0,70.0,66.0,56.0,32.0,19257,262,6081,200,232.0,25800.0
4307,Paços de Ferreira,2022,10,Porto,12838.0,12986.0,29.0,0.0,59.0,54.0,47.0,40.0,19285,262,6084,193,229.0,25824.0
4308,Paços de Ferreira,2022,11,Porto,12821.0,13026.0,149.0,0.0,124.0,73.0,50.0,37.0,19310,262,6081,194,433.0,25847.0
4309,Paços de Ferreira,2022,12,Porto,12723.0,13163.0,325.0,0.0,74.0,64.0,70.0,56.0,19335,262,6088,201,589.0,25886.0
4310,Paços de Ferreira,2023,1,Porto,12489.0,13425.0,281.0,0.0,130.0,87.0,68.0,59.0,19351,262,6106,195,625.0,25914.0
4311,Paços de Ferreira,2023,2,Porto,12215.0,13716.0,153.0,1.0,112.0,77.0,65.0,38.0,19361,263,6108,199,446.0,25931.0
4312,Paços de Ferreira,2023,3,Porto,10926.0,15025.0,272.0,0.0,110.0,89.0,73.0,53.0,19373,263,6116,199,597.0,25951.0
4313,Paços de Ferreira,2023,4,Porto,10091.0,15861.0,632.0,0.0,136.0,104.0,44.0,54.0,19373,263,6117,199,970.0,25952.0
4314,Paços de Ferreira,2023,5,Porto,9420.0,16532.0,770.0,0.0,214.0,159.0,70.0,70.0,19373,263,6117,199,1283.0,25952.0
4315,Paços de Ferreira,2023,6,Porto,8956.0,17199.0,139.0,0.0,188.0,147.0,70.0,79.0,19476,264,6160,255,623.0,26155.0
4316,Paços de Ferreira,2023,7,Porto,8321.0,17814.0,6.0,0.0,159.0,124.0,77.0,90.0,19506,264,6154,211,456.0,26135.0
4317,Paços de Ferreira,2023,8,Porto,8194.0,17960.0,12.0,0.0,165.0,130.0,96.0,54.0,19527,264,6165,198,457.0,26154.0
4318,Paços de Ferreira,2023,9,Porto,6956.0,19198.0,7.0,0.0,135.0,109.0,72.0,46.0,19533,264,6162,195,369.0,26154.0
4319,Paços de Ferreira,2023,10,Porto,6243.0,19971.0,18.0,0.0,228.0,165.0,97.0,72.0,19577,264,6171,202,580.0,26214.0
4320,Paços de Ferreira,2023,11,Porto,5075.0,21161.0,6.0,0.0,307.0,236.0,119.0,33.0,19596,264,6175,201,701.0,26236.0
4321,Paços de Ferreira,2023,12,Porto,3182.0,23081.0,9.0,0.0,173.0,119.0,100.0,17.0,19617,265,6173,208,418.0,26263.0
4322,Paços de Ferreira,2024,1,Porto,2799.0,23511.0,7.0,0.0,295.0,201.0,132.0,48.0,19660,265,6186,199,683.0,26310.0
4323,Paços de Ferreira,2024,2,Porto,2175.0,24153.0,10.0,0.0,140.0,99.0,74.0,10.0,19680,265,6185,198,333.0,26328.0
4324,Paços de Ferreira,2024,3,Porto,2067.0,24285.0,9.0,0.0,183.0,143.0,95.0,33.0,19702,267,6195,188,463.0,26352.0
4325,Pedrógão Grande,2022,3,Leiria,2264.0,1565.0,0.0,0.0,3.0,2.0,2.0,1.0,2975,66,773,15,8.0,3829.0
4326,Pedrógão Grande,2022,4,Leiria,2261.0,1573.0,2.0,0.0,3.0,4.0,4.0,3.0,2980,66,773,15,16.0,3834.0
4327,Pedrógão Grande,2022,5,Leiria,2207.0,1617.0,1.0,0.0,3.0,2.0,3.0,5.0,2977,66,767,14,14.0,3824.0
